idpm;ih;latitud;longitud
130;111.0;39,4694855700466;-0,379649989556656
1509;1005.0;39,4694935692721;-0,355259221810825
3203;134.0;39,4695311207998;-0,324792290656596
2530;302.0;39,4695572233188;-0,384368670807069
204;829.0;39,4695713537079;-0,371356429235201
229;857.0;39,4695798283666;-0,364764779556452
904;1746.0;39,4695823667074;-0,404751807038833
123;;39,4695848930424;-0,377928590153202
807;1223.0;39,4695859966142;-0,388960449601506
906;85.0;39,4695871971834;-0,41342072542025
2503;707.0;39,4695987990751;-0,384257005229451
909;4187.0;39,4696577183417;-0,413687473158074
2026;3342.0;39,4696585962648;-0,349685450116
905;383.0;39,4696693343086;-0,411680984011011
930;1151.0;39,4696870118864;-0,408794227891722
2515;182.0;39,4697495762747;-0,383839842346603
3014;248.0;39,4697706050872;-0,32798924945958
114;66.0;39,4697713489865;-0,373117796843653
809;360.0;39,4697736095037;-0,392166319372619
2024;221.0;39,4697949067893;-0,348813362577336
1502;194.0;39,4698754181303;-0,361191043751986
1503;492.0;39,4699319595237;-0,361596641932873
124;486.0;39,4699505788977;-0,378526000817559
919;1630.0;39,4699551571007;-0,408775104179515
1818;;39,4700247948358;-0,339730214235563
126;;39,4700366523299;-0,37922553087491
933;;39,4700366627797;-0,408789769766237
1530;534.0;39,4701199679351;-0,355075599449726
3015;21.0;39,4701329495341;-0,328076026480725
2534;471.0;39,4701596515547;-0,385926548497103
115;;39,4701871341349;-0,373883209645823
3022;166.0;39,4702070079634;-0,325505714074862
206;94.0;39,4702431652807;-0,366746044137352
1807;541.0;39,4702508555555;-0,336236974328461
226;378.0;39,4702648294806;-0,368814160108919
2025;226.0;39,4702795251561;-0,350049283713457
2023;9.0;39,470314933676;-0,349199420386621
2516;154.0;39,4703570351931;-0,383856027655259
3021;4.0;39,4703658984374;-0,325298809840494
119;0.0;39,470385726657;-0,375338828803268
215;243.0;39,4704098707627;-0,368683648307935
2037;237.0;39,4704554966054;-0,351083910744071
811;751.0;39,4704622682107;-0,392546416264109
1816;2.0;39,4704864062664;-0,337834618438558
2019;;39,4704977830652;-0,349349439743811
831;182.0;39,4705130320962;-0,387750687608073
3204;138.0;39,4705144957742;-0,324785662688106
1501;349.0;39,470566639342;-0,362353948048509
2022;60.0;39,4705935173669;-0,348908228712763
916;148.0;39,4706064055422;-0,394284583631454
101;0.0;39,4706077771116;-0,373771782376747
1801;139.0;39,4707160368489;-0,343073810253824
2021;380.0;39,4708251410452;-0,348998638582763
211;369.0;39,4708269466263;-0,364898516527743
2020;60.0;39,4708581168651;-0,349811250845412
1810;336.0;39,4709452062966;-0,336543630377787
2031;154.0;39,4710118727983;-0,35253889125049
1804;120.0;39,4710194305921;-0,342572925063019
2914;1790.0;39,4710216631143;-0,325501631130032
205;453.0;39,4711335732274;-0,369467147436993
207;412.0;39,471144505038;-0,366523103018066
1517;2307.0;39,4712179723343;-0,358328333221374
2015;40.0;39,471258463155;-0,349029478643794
3205;120.0;39,4713072207425;-0,324753283042721
2934;218.0;39,471347455044;-0,328263044215927
917;236.0;39,4713681249526;-0,396988615226339
2511;2046.0;39,4714435240822;-0,386023069623417
2802;677.0;39,4714808137553;-0,334396140518611
213;217.0;39,4715122879394;-0,370363308435142
1525;1429.0;39,47158548756;-0,357652832092905
2913;170.0;39,4715961399664;-0,325497695132523
116;475.0;39,4716566617877;-0,374276901694754
2906;7.0;39,4717354269198;-0,325188227321356
3206;2.0;39,4717579785775;-0,324961749327858
2905;4.0;39,4717682187493;-0,325797290602397
2518;135.0;39,4717688206128;-0,387812236683838
812;2201.0;39,4717868001197;-0,393390991531591
2517;1205.0;39,4717905454885;-0,383964164024221
1534;185.0;39,4718126128079;-0,355359268395152
2904;32.0;39,4718302710505;-0,327365994302396
129;351.0;39,4718831451452;-0,379717899696694
2803;798.0;39,471883507341;-0,334147290690684
2903;0.0;39,4718875916891;-0,328027577699406
3207;125.0;39,4718953049219;-0,324567967473263
2936;;39,4719214551842;-0,327892005392064
2902;96.0;39,4719621749633;-0,328463293832242
1527;942.0;39,472001465625;-0,354026060518901
2907;189.0;39,4720376009566;-0,327654435543376
1531;152.0;39,472068280936;-0,362134277832949
135;59.0;39,4721689351413;-0,376917587544756
918;117.0;39,4721697160058;-0,398988075027786
2901;122.0;39,4722214493017;-0,33143029814387
134;0.0;39,4722540897458;-0,37681596922134
1522;629.0;39,4722877214663;-0,363581487267868
910;2113.0;39,4723050318366;-0,40555576738645
911;1597.0;39,4723179185166;-0,405408665488443
2012;47.0;39,4723415304913;-0,348588734321757
210;1329.0;39,4723827578894;-0,366663251736588
1521;261.0;39,4724757643752;-0,363036855096947
2535;3.0;39,4724865562044;-0,383754446831564
1510;531.0;39,4725277134209;-0,353894745096505
1802;776.0;39,4725614464728;-0,344081660246002
913;101.0;39,4725968071098;-0,404294926654151
912;426.0;39,4726189905165;-0,406392850653882
821;987.0;39,4726539343994;-0,394195575859933
2804;114.0;39,4726889058421;-0,333734969735155
1803;590.0;39,4727312016731;-0,342619054979313
1518;106.0;39,4727925463465;-0,360291277717383
2504;1898.0;39,4729186948721;-0,386642165168897
218;453.0;39,4729328425512;-0,371204842513607
922;389.0;39,4729416063449;-0,406912426058497
833;99.0;39,4729490210861;-0,393958672620476
827;1020.0;39,4729507044978;-0,394219752559269
1526;253.0;39,4730267810136;-0,364379251494225
1516;1021.0;39,4730379192142;-0,353517888925626
2011;71.0;39,4730829801509;-0,348283236928119
2933;279.0;39,4731006616757;-0,328005633029352
2035;135.0;39,4731533001042;-0,348897897239389
2510;2475.0;39,473157082831;-0,387246600147768
2909;1.0;39,4731872841625;-0,327656333733458
212;1035.0;39,4732557352797;-0,369255765169761
2805;803.0;39,4732600745249;-0,333879721848647
915;957.0;39,4732846166621;-0,405473862027193
1425;686.0;39,47330482259;-0,35680126201298
920;785.0;39,4733478164073;-0,403760437449043
2908;172.0;39,4733579973362;-0,32746311865399
2034;83.0;39,4733699243299;-0,34861753087267
927;220.0;39,4734089358465;-0,403780354388835
2033;553.0;39,4734431221995;-0,347090007267674
1435;770.0;39,4734556078254;-0,365285837736704
2912;146.0;39,4735231612669;-0,325494624882731
217;62.0;39,473599118576;-0,374549995269047
828;2031.0;39,47362240019;-0,39488548156983
2806;591.0;39,4736413446571;-0,333969750526842
929;221.0;39,4737311787145;-0,399040761302096
1806;481.0;39,4737445353764;-0,34604441424371
1529;484.0;39,473827833237;-0,353260329921816
2932;271.0;39,4741022328872;-0,327856328782636
209;2330.0;39,4741487553664;-0,368089935051195
2938;211.0;39,474189511634;-0,325490026593459
2519;1353.0;39,4742068108085;-0,383956777027465
2032;756.0;39,4742694624383;-0,348575107866897
3606;1779.0;39,4743687722739;-0,406056037713313
814;208.0;39,4743865557083;-0,393756909847828
2935;44.0;39,4743885484765;-0,328684273772875
2939;350.0;39,4744133213794;-0,327073268850564
1410;454.0;39,4744575137902;-0,363682820685042
914;886.0;39,4744723831353;-0,397956783473059
815;957.0;39,4744996059869;-0,395319092102407
1432;233.0;39,4745075835513;-0,365615775600385
2008;348.0;39,4745145173462;-0,347487118290219
925;;39,4745297965141;-0,397972079437767
2539;109.0;39,4745840611898;-0,387608900631371
2029;800.0;39,474592641622;-0,350204654559632
2010;36.0;39,4746257603392;-0,346597808034745
825;319.0;39,4746327312486;-0,390711898299044
2030;702.0;39,4747798649917;-0,350318193679944
2007;537.0;39,4747842081725;-0,347597051074746
2940;118.0;39,4747917919826;-0,326620000108981
3208;130.0;39,4748104815621;-0,324767123735269
1424;2257.0;39,4748966252391;-0,356670911172456
3626;1114.0;39,4749202307487;-0,404323604288288
1408;92.0;39,4749597213114;-0,365033100355201
2009;368.0;39,475012145233;-0,347287136989759
3609;2485.0;39,4751466017387;-0,405832761158852
817;748.0;39,4751928251843;-0,395508795397327
2915;122.0;39,4751977753288;-0,326528601988713
2807;745.0;39,4752035064514;-0,333506163301922
220;2790.0;39,4752492115506;-0,369758982294682
819;1019.0;39,4752598996876;-0,39586552985648
1411;830.0;39,475262679667;-0,365913370528556
2004;327.0;39,4753328245532;-0,34736623401377
1519;439.0;39,4753763370683;-0,353365813610795
3605;911.0;39,4753958611283;-0,401260143026502
2540;0.0;39,4754262703566;-0,383801558503153
2002;29.0;39,4754383453804;-0,34632422535394
2003;98.0;39,4754684162541;-0,346677307665895
2541;149.0;39,475491782883;-0,383708747066805
1520;1641.0;39,4755022781386;-0,353356655585606
2522;312.0;39,4755808812033;-0,385064838068141
1409;106.0;39,4756975039138;-0,363380051584886
1417;1576.0;39,4757057066551;-0,353439006570514
2823;382.0;39,4757497835208;-0,331494730016863
1436;1706.0;39,4757534138255;-0,354224558320987
1406;404.0;39,4757817394868;-0,363025268396002
1428;256.0;39,4757832694439;-0,358662241411823
222;238.0;39,4758126978541;-0,369283619058133
2801;1.0;39,4758648671084;-0,333545933797691
2931;57.0;39,4758978420138;-0,328664239414301
2001;258.0;39,4759278479333;-0,346889340754239
1430;73.0;39,4759339112334;-0,359608748758406
2824;236.0;39,4759873218249;-0,331492994449824
2006;0.0;39,4760164001561;-0,348257530321675
2926;209.0;39,4760306761718;-0,32775055291389
3640;;39,4760944872709;-0,403575574151438
227;492.0;39,4760963884513;-0,369173572437218
3625;1752.0;39,4761704614813;-0,40646871665269
2505;1762.0;39,476225760573;-0,389008146640238
3603;971.0;39,4762674977149;-0,396782583378377
834;2.0;39,4762738789728;-0,393261433741331
2005;374.0;39,4762996949074;-0,34696754953493
2509;2378.0;39,4763183630257;-0,389507824105429
2937;129.0;39,4763253317857;-0,325718877136115
3635;;39,476391437263;-0,396764720362878
1429;61.0;39,4764360470105;-0,358479642431157
813;825.0;39,476495713984;-0,392701740280838
2916;22.0;39,4765038464417;-0,326432097481333
2925;52.0;39,4765180862032;-0,327465471297965
2929;54.0;39,4765499473158;-0,328458113531757
2928;11.0;39,4765502282663;-0,329709654824208
1415;690.0;39,4766009506555;-0,357877636173502
2038;200.0;39,4766789769428;-0,346572803105593
2820;541.0;39,4767403204285;-0,33405334818332
3624;33.0;39,4768156979365;-0,406477056264281
3610;;39,4768396970122;-0,406299029086931
228;1386.0;39,4768491869185;-0,370933686226332
3209;35.0;39,476885591699;-0,324948957485163
3629;130.0;39,4769715487849;-0,395521873542284
3604;701.0;39,4769744959356;-0,395879696170128
2911;120.0;39,4769861151084;-0,325728395458623
3611;2334.0;39,4770946218378;-0,406231711303585
2042;414.0;39,4771067424003;-0,346630146148361
2927;14.0;39,4771156641132;-0,328671900635706
3210;91.0;39,477215459502;-0,324757412653609
1421;689.0;39,4773120671791;-0,355071163908424
2808;1972.0;39,477356895734;-0,333063993974962
3639;;39,4773788006434;-0,403410130786105
1414;950.0;39,4773953983865;-0,358349219476316
3608;648.0;39,4774527014945;-0,3945746773381
2043;223.0;39,4774666613217;-0,346250299724495
3602;876.0;39,4774754214025;-0,397671640893958
1512;751.0;39,4774898962775;-0,351647990826079
2819;675.0;39,4775764121923;-0,337876410560742
1418;1552.0;39,4775822155235;-0,355088301731188
2506;1097.0;39,477612371902;-0,390113125665982
1416;2449.0;39,4777367797133;-0,369183949443352
1511;892.0;39,4777795099777;-0,351374481428089
2917;141.0;39,4779029644166;-0,326746568650473
2040;363.0;39,4779947931004;-0,346268974018606
3627;940.0;39,4781061857189;-0,397909132394971
2818;662.0;39,4781350693123;-0,339831830019529
214;1483.0;39,4781796361662;-0,373006117254375
1434;326.0;39,4781951400758;-0,366854475325545
1405;513.0;39,4782004725354;-0,363252547608012
1532;1.0;39,4782085043656;-0,350040771777208
1533;;39,4782537308418;-0,350048784352169
3612;178.0;39,478259238869;-0,402392566216663
2041;138.0;39,4783301694514;-0,345865793234937
3628;192.0;39,4783420815038;-0,394445430663695
3614;461.0;39,4783788841817;-0,399821339046321
3613;413.0;39,4784339796101;-0,402103869293583
3622;255.0;39,4784620550124;-0,40041694290245
2524;1424.0;39,4784998292831;-0,383637495327348
2924;99.0;39,478514281154;-0,328050636464425
223;464.0;39,4785155209243;-0,373089064591649
3623;0.0;39,4785414268608;-0,40265353836936
3638;0.0;39,478551771319;-0,40506706781281
3211;11.0;39,4786013801832;-0,32496880526817
3615;933.0;39,47863323162;-0,398485860468822
2817;713.0;39,4786565354395;-0,341630635825941
1002;1090.0;39,478679781936;-0,391108960044413
3621;231.0;39,478690836815;-0,399200363565809
1018;596.0;39,4786917775147;-0,391071858422022
224;3436.0;39,4787664554773;-0,37429661248964
1402;954.0;39,4788304894327;-0,366665883757857
1427;390.0;39,4789021934517;-0,357191857679868
2810;1012.0;39,4789883521153;-0,332962855267386
3616;280.0;39,4790327338675;-0,398161012559336
3617;121.0;39,4790914981854;-0,396276232214656
1404;805.0;39,4791006682864;-0,364148142851546
1419;884.0;39,4791747177509;-0,356632226607701
1028;169.0;39,4792424112142;-0,389535356393532
2039;350.0;39,4792545321507;-0,345678560949142
2044;697.0;39,4792739368191;-0,343749511474546
2923;76.0;39,4793447261372;-0,327176072942058
2809;1098.0;39,4795050184935;-0,332649173866218
3212;85.0;39,479533768747;-0,324794088915715
1021;1421.0;39,479542257664;-0,389143467913538
3631;2.0;39,4795508957107;-0,393791938827322
3607;231.0;39,4795684876458;-0,393875388832324
2753;2598.0;39,4795789725492;-0,353868439375719
1019;1195.0;39,4795950120634;-0,391502162405179
1423;315.0;39,4796027415149;-0,361164255246191
1037;2461.0;39,4796171530587;-0,388685837236959
2754;3829.0;39,4796333416222;-0,353991927294232
2755;3.0;39,4796381846092;-0,353545136159797
3620;201.0;39,4796571355818;-0,39695746658157
1433;575.0;39,4797536585386;-0,354175329483922
3618;248.0;39,479765543512;-0,396438130853936
1717;1844.0;39,479798969984;-0,407228282863794
2538;854.0;39,4798390578756;-0,383945558581679
2525;;39,4798938232873;-0,383980415124404
2758;808.0;39,4799075576535;-0,351564611481565
2757;1578.0;39,4799762045944;-0,351400988232274
2045;532.0;39,4800781019387;-0,345646200886706
2049;962.0;39,4801745012537;-0,346906802708876
3619;38.0;39,480226383643;-0,397169782149644
2756;369.0;39,480278003266;-0,352336534073786
1001;1325.0;39,4803057020299;-0,392268954861902
1161;602.0;39,4803129486346;-0,373746892258142
1422;558.0;39,4803791376281;-0,358046935620845
3601;759.0;39,4803811649761;-0,399741167306626
2812;102.0;39,4804352082315;-0,331230168221818
1413;843.0;39,4806012494968;-0,358571643087851
1403;886.0;39,48061400846;-0,365797342573156
2526;2769.0;39,4807109628524;-0,382312096193993
2811;1172.0;39,4807549777572;-0,332421508719986
2537;301.0;39,4807634413934;-0,382969741159358
2740;304.0;39,4807692810877;-0,364318514872274
1311;369.0;39,4808801255472;-0,371120282377622
2922;141.0;39,4809965754197;-0,328037930947296
2046;519.0;39,4810846209656;-0,34907752101474
2528;2807.0;39,4811356142976;-0,379889123008658
2910;110.0;39,481171416717;-0,325682058311991
3213;19.0;39,4811896162868;-0,325051625794869
1034;27.0;39,4812859813112;-0,384810980380947
2921;26.0;39,4813399602205;-0,326515518716347
2920;;39,4814048075246;-0,328553257110378
1702;799.0;39,4814125851219;-0,400256576981516
1127;536.0;39,481473747486;-0,373909903239535
1035;162.0;39,4815098417297;-0,38395132661552
2527;;39,4815517726168;-0,380240625001149
1022;366.0;39,4816171596988;-0,384486230833943
1114;12.0;39,4818774684525;-0,372815562131131
1107;1273.0;39,4818799519619;-0,375507635883078
2759;;39,4819730985874;-0,353095756605355
1023;133.0;39,4820513726212;-0,383148471879658
2919;;39,4820958627467;-0,32804493079249
1108;635.0;39,4821561550111;-0,37492706755005
1111;148.0;39,4822117605038;-0,376319735871315
1020;411.0;39,4823147685524;-0,390972794688452
1036;1212.0;39,4823925481026;-0,382508646037961
1716;474.0;39,48239849944;-0,404175887848257
1308;278.0;39,4824136520812;-0,370377676505306
1115;32.0;39,4824216242214;-0,372138201704782
1126;259.0;39,4824286520451;-0,372930700004042
1116;55.0;39,4824670238391;-0,372060717209346
1024;125.0;39,4825749302358;-0,382302648281429
2751;225.0;39,4826009162689;-0,349231417799244
1719;480.0;39,4827019497042;-0,406478724859948
1718;351.0;39,4827091400993;-0,406547001921659
1715;689.0;39,482714733625;-0,403059730730807
2704;1603.0;39,4827403194674;-0,361218078427069
1110;157.0;39,4827598757445;-0,377839275209673
1106;4.0;39,4828410786446;-0,376700432543542
1104;1293.0;39,4828468751943;-0,377586649825378
1117;52.0;39,4828734993247;-0,372177811867707
1006;265.0;39,4828880220161;-0,384776457097511
1101;147.0;39,4828898914252;-0,380092313902839
2703;315.0;39,4828980785714;-0,363264980542625
3632;539.0;39,4829074254709;-0,394118568102047
1038;160.0;39,4829243442002;-0,384687938956682
1026;1570.0;39,4829336881703;-0,380780285642828
1102;1529.0;39,4829620791687;-0,379599307297582
2739;1576.0;39,4831021259731;-0,361934875441488
2729;139.0;39,4831248829182;-0,358677106074898
2732;38.0;39,4832227791984;-0,357851612638117
1304;438.0;39,4832471039578;-0,369951985288528
2719;2230.0;39,4833177606378;-0,348952654537454
2733;217.0;39,4833473231279;-0,357579345519938
2734;117.0;39,4833647672637;-0,357143748594807
2752;0.0;39,4833938497807;-0,348094807423343
1118;10.0;39,4834435299034;-0,371403922329893
2736;133.0;39,4835709481316;-0,357912960578092
2741;90.0;39,4835740025189;-0,362449883829644
2730;201.0;39,4835860169971;-0,358306300913126
1004;185.0;39,4836739986627;-0,391940359720521
2731;117.0;39,4837685851632;-0,358613676734627
2725;6.0;39,4838517565511;-0,359758981406378
2726;137.0;39,4839208945393;-0,359451935198182
1712;2194.0;39,4840160983948;-0,400052107980777
2813;549.0;39,4840235000152;-0,331761387094103
2918;173.0;39,4840539390741;-0,327747828281014
2815;75.0;39,484071806252;-0,330236567581351
2735;41.0;39,4841161018148;-0,357468362967965
1016;386.0;39,4841525503538;-0,383881985759349
1119;0.0;39,4841632357211;-0,371321261397073
2721;37.0;39,484203453806;-0,360898515333955
1152;;39,4842080286762;-0,37187571484081
2728;105.0;39,484219637158;-0,360166156430201
2722;153.0;39,4842880542008;-0,360698968251622
1703;2099.0;39,4843173198114;-0,399743425759063
1330;878.0;39,484341123353;-0,363601806758679
2727;21.0;39,4843851710014;-0,35948845954896
2724;175.0;39,4844771563919;-0,361028950969811
2701;159.0;39,484631413206;-0,361869230856107
1120;30.0;39,4847033219882;-0,370409933489294
1105;1573.0;39,4847439936726;-0,378729935817643
1331;41.0;39,4847860566901;-0,364749542770763
1707;262.0;39,4848512483657;-0,395074120119898
2723;52.0;39,4848630631789;-0,360587430932078
1125;301.0;39,4848770842517;-0,371444422366679
1332;192.0;39,4849746803923;-0,368466614395311
1325;409.0;39,4849973440863;-0,363654020768087
2720;136.0;39,4850189336978;-0,362770103936431
1317;152.0;39,4850361455633;-0,363361431157182
1121;125.0;39,4850618347334;-0,37030243811455
2706;324.0;39,4851299338724;-0,362170151403582
1122;56.0;39,4851386588585;-0,36999661811301
1307;1007.0;39,4852202782714;-0,364795189867062
1124;74.0;39,4852569394753;-0,371780180083272
1158;183.0;39,4853176572108;-0,372872474781464
1039;185.0;39,4853268691702;-0,384399244540884
2745;1024.0;39,4853431886556;-0,352199286038112
1318;216.0;39,4853471744595;-0,363934856786055
1714;70.0;39,4853488139665;-0,397176332450557
1156;96.0;39,4853696892694;-0,374876991363867
1155;178.0;39,4853827212743;-0,376518666883555
1323;193.0;39,4853834239412;-0,368813811116209
1704;1043.0;39,4854166165079;-0,39722027221495
1316;48.0;39,4854227691589;-0,364608932617448
1123;105.0;39,4854542412502;-0,370488056448874
1153;206.0;39,4854925593343;-0,378023925427897
1142;13.0;39,4855125494815;-0,372018951902991
1154;109.0;39,4855305359637;-0,377162698859491
1040;140.0;39,4857192797707;-0,383600381700068
1157;106.0;39,4857301654646;-0,380303391678327
1041;174.0;39,4857414787457;-0,382196473961777
1301;31.0;39,4858608952789;-0,367124204064703
1320;16.0;39,4859582543734;-0,366050993192603
1324;;39,4859608729134;-0,364279331438838
1319;59.0;39,4860618359359;-0,366779523888133
1146;0.0;39,4860632933912;-0,371056833779609
1303;426.0;39,4861045442266;-0,363101207283169
3829;1002.0;39,4861504064929;-0,396459639120645
1144;30.0;39,4861875273241;-0,371336107943399
1134;35.0;39,4861967020613;-0,377801087233911
3830;1981.0;39,4862230976007;-0,396298369421961
1321;34.0;39,4863324899709;-0,3672595580723
1302;69.0;39,4863584911416;-0,367877597042902
1136;56.0;39,4863893744866;-0,375807069333926
1131;89.0;39,4864160904099;-0,376566913058288
1322;42.0;39,4864687339904;-0,366835144139894
1138;31.0;39,4865023947337;-0,374515560618225
1003;213.0;39,4865093662018;-0,390468554421939
1130;72.0;39,4865601002768;-0,375263438390736
1128;7.0;39,4866174038446;-0,371801896885979
1313;32.0;39,4866522508779;-0,368585684941819
1306;360.0;39,4866787072789;-0,362799467721843
1141;15.0;39,4866801913886;-0,372531119591634
1145;40.0;39,4866998566187;-0,369261799210685
1151;91.0;39,4867375962666;-0,376078185272425
1312;224.0;39,4867508680173;-0,368108675751334
1129;45.0;39,4867597948279;-0,373095409427431
1150;474.0;39,4868094211269;-0,374970054151809
1305;931.0;39,4869521447702;-0,366877704293551
3822;614.0;39,4870048162956;-0,404526764719832
2707;346.0;39,4870955780632;-0,361186012358094
1326;1034.0;39,4871119065256;-0,367333747346245
1149;81.0;39,4871726543942;-0,372605955202752
2746;1045.0;39,487311480391;-0,352524993046564
1315;457.0;39,4873220365384;-0,362465089128488
3828;849.0;39,487422896548;-0,397613281470116
1010;317.0;39,4874692905867;-0,38884686576836
1007;197.0;39,4875315506781;-0,391867395013971
1011;392.0;39,4875432343487;-0,388381846759755
1008;1.0;39,4875970734803;-0,391910020894882
1017;2.0;39,4876692294037;-0,391917043118029
1005;363.0;39,4877355397433;-0,391959035111405
3826;;39,4878685254434;-0,405785351669119
1222;688.0;39,4878802764775;-0,376943949197065
3827;;39,4878809970772;-0,40606717748936
3825;454.0;39,4880485080914;-0,404290543247627
1333;970.0;39,4880768409982;-0,368108275049917
4205;1003.0;39,4884536199747;-0,367789157089006
1014;133.0;39,4886525210706;-0,389052829083859
3823;1601.0;39,4887955056727;-0,405633639365686
2747;1060.0;39,4888371775031;-0,353422825868
1328;1009.0;39,4888398790912;-0,369447987846871
1015;469.0;39,4889769813689;-0,388199782154176
2610;379.0;39,4890443387143;-0,389999509461878
1029;418.0;39,4891994454435;-0,386580319094678
1033;384.0;39,4893312629808;-0,386599587611075
4201;853.0;39,4893430539341;-0,365577342843428
1030;869.0;39,4894152585244;-0,385495804683032
4203;783.0;39,4894539166806;-0,366273229645201
1329;876.0;39,4895319105671;-0,37033615329219
1203;225.0;39,4895348494128;-0,374817112523688
3808;202.0;39,4895399538136;-0,399221434275311
3809;1372.0;39,4895712881169;-0,398907984739377
1210;2484.0;39,4895748824809;-0,385066913846985
1031;860.0;39,4896271458729;-0,385434578543147
2607;112.0;39,4897298423232;-0,389035006361236
1327;1150.0;39,4897886873538;-0,370934909693463
1211;3420.0;39,4898329558454;-0,384206327640748
1310;102.0;39,4898735776815;-0,3713164028537
1208;288.0;39,489925723859;-0,375543013191296
3820;436.0;39,4899582724379;-0,400205484418655
2606;71.0;39,4903222509771;-0,389774389359554
1221;111.0;39,4904620336871;-0,38125923484412
2737;310.0;39,4905310208686;-0,359485189340309
1201;2118.0;39,4906058493286;-0,380259288263999
3819;196.0;39,490607151006;-0,398301330767674
2605;46.0;39,490873397529;-0,388340192163609
1220;1260.0;39,4909586326066;-0,379255335464708
1218;1955.0;39,4910959430551;-0,372524941211513
2622;219.0;39,4911897190899;-0,392179799300798
3818;508.0;39,4912296901303;-0,396079080991078
1204;1212.0;39,4913126834448;-0,377613307822437
3817;209.0;39,4914362654182;-0,39683431041247
1217;403.0;39,4914497749322;-0,376281447269094
3824;1578.0;39,4914704034254;-0,407950324847335
1216;2546.0;39,4914704796211;-0,376422796598281
1214;437.0;39,491483643541;-0,372939268333294
1215;123.0;39,4915040081588;-0,373309273843334
2611;51.0;39,4917113468886;-0,393428483010501
1335;;39,4917272199853;-0,359948228969072
2627;0.0;39,4917479953743;-0,385938346024782
1209;336.0;39,4917724473227;-0,375685297028186
1202;472.0;39,491963888289;-0,379089693437421
4207;2.0;39,4921731345576;-0,366559243762291
3803;672.0;39,4921882896335;-0,401131934106789
4206;;39,4922003322386;-0,367289141432477
3804;3088.0;39,492298251468;-0,40086773786285
3813;38.0;39,4923524111694;-0,401478715431185
3821;300.0;39,4923651991267;-0,407415071979491
4208;;39,4924843090329;-0,367857488962211
2613;168.0;39,492556707294;-0,394221040295952
4210;;39,492569288511;-0,368303322373568
3814;32.0;39,492739177804;-0,400533861910866
3802;3669.0;39,4928357306438;-0,401053629163978
4008;0.0;39,4928531176032;-0,387288023311686
4209;;39,492877048969;-0,367756220648779
4435;1100.0;39,4929111545817;-0,356257356568287
4007;;39,4929137773258;-0,387260938698761
4211;;39,4929160773067;-0,368267774647129
4204;947.0;39,4929276974783;-0,359634972037983
3801;524.0;39,4929320391697;-0,400787206640546
4006;1028.0;39,492942320925;-0,383198977348718
2623;244.0;39,493049737085;-0,394090733004138
4428;318.0;39,4931962640893;-0,358168855991028
4213;0.0;39,4932064395198;-0,367077642286529
2615;22.0;39,4933981918344;-0,396084847171391
3816;374.0;39,4934173961308;-0,398334088903707
4202;1218.0;39,493428663793;-0,359312641411834
4212;;39,493465632329;-0,367012128862896
4011;;39,4934658996128;-0,388397839114108
3815;17.0;39,4935274125169;-0,398813369399137
1224;259.0;39,4936314179031;-0,373122724714444
3703;763.0;39,4936317885357;-0,372997263541648
4005;1201.0;39,4936646441681;-0,383301756186317
4010;5.0;39,4936683092293;-0,389570088805698
4009;;39,4937189497936;-0,389534497474136
4015;;39,493809317158;-0,386765158907355
4014;;39,4938214644925;-0,386725659056945
3807;232.0;39,494419004879;-0,403336892895604
4427;;39,4944852697768;-0,356618070443055
4436;2.0;39,4945709072259;-0,361380512547405
4431;;39,494574878252;-0,365448545123085
4429;;39,4945935071558;-0,365796561000701
3706;1022.0;39,4946410260535;-0,37194571832332
4426;;39,4946620865288;-0,35649066449376
2624;200.0;39,4946706977277;-0,395792012408622
4430;;39,4948023810877;-0,365349431620229
4432;1.0;39,4948567552392;-0,365760945195225
2616;126.0;39,4948963869345;-0,396325896070875
4012;291.0;39,4949151308477;-0,390198766195023
3805;389.0;39,4949852567034;-0,401341165933837
1223;276.0;39,4949949304749;-0,380336271153938
4016;;39,4950100945514;-0,385563621359308
4004;464.0;39,495047246442;-0,383967005789413
4425;2642.0;39,4950878292199;-0,359639196246659
4424;3055.0;39,4951462576;-0,360315498692824
2619;50.0;39,49532968442;-0,397741899011866
3806;21.0;39,4953558660908;-0,402526332838467
3811;472.0;39,4953990543372;-0,399815616724302
1212;553.0;39,4955097212413;-0,380694822885226
3810;124.0;39,495624352545;-0,400572029959645
4003;1064.0;39,4956454444587;-0,384028102057618
4433;;39,4958463201861;-0,364231110823199
3812;2911.0;39,4958785950825;-0,403222088755247
4013;269.0;39,4959578898993;-0,389040344951545
3705;342.0;39,4959640941221;-0,372224382404543
4423;1349.0;39,4959725371774;-0,362694484531935
4422;1452.0;39,4959913856563;-0,363215355602325
4017;332.0;39,4961551266386;-0,388168854824183
4019;;39,4961851981156;-0,392999816792534
4421;1523.0;39,4964609148766;-0,364841156300582
4020;;39,4966181988801;-0,393495838765477
4417;;39,4969825262203;-0,367028941113599
4002;988.0;39,4969945341568;-0,38470354657221
4409;635.0;39,4971293639727;-0,381207623993094
4420;1263.0;39,4971517838928;-0,366990434856304
4419;0.0;39,4972285588741;-0,366977024679203
4418;2.0;39,4973311885596;-0,369316062519378
4021;;39,4973424224089;-0,393454388518388
4416;1239.0;39,4975676657311;-0,370550091797577
4434;367.0;39,4975940886973;-0,371609997917347
4408;104.0;39,4976643487945;-0,381197186572057
